7171485,1745007
28039614,43306624
352189075,1958736424
199094199,1989089675
1136530212,496270024
3145961500,3550634
220765987,2000493159
2057331010,321714969
506312716,3427772918
40359921,3133567984
1538102375,1750529007
1552132770,4027698536
48485943,417751346
37309208,252847663
314842631,35813335
23758920,1086059
371792822,289656740
1271633587,1690584274
212887976,1606996807
36360002,6174622
5633410,1768853117
1404607623,3317162574
551458583,1426383447
2946403161,496068886
1141126,261202624
1024065666,28973129
5287053,902993280
2162110894,2801575379
324414126,473162025
2875795152,508279942
186786817,12235471
2265645529,45670485
401229344,3794338
31551877,3221493629
5053562,36723121
320963309,556435019
21959235,32378105
1905043020,47779878
255735349,19582048
1031467073,203611672
197465272,398764203
11229784,647217132
290524493,323267261
327036619,1397877776
178522054,1189114745
21873576,34799041
1903329115,1777005279
1682966794,1453852769
635028861,1529699560
2934499373,686358695
3150248879,2597854703
311047136,1685194597
448492059,373747248
1469779606,1118331905
1904222942,44646159
655077326,2999797710
22112801,3489278
317020142,5497372
385871023,37551480
43020698,184337302
454966879,2263987769
342729693,2323156662
450011582,325615259
1499256350,348657793
1491388241,180509530
1331777934,2306905493
9593733,486814132
2980864796,11131172
27945664,7593722
23315693,308502673
6676612,179227231
26822404,2988277
2210352007,261500264
433367835,27945829
21256625,32397718
10617847,4304327703
23928472,432952132
1465647745,29275127
210188782,219480681
19917012,205330724
2070542003,2218313039
3052289821,881605
1951376246,3914660009
24614258,987770697
46651237,271555382
6668090,2143244487
29306823,368131328
374404914,32247377
1932570,1817956757
30280152,47363273
9136793,368379931
301124841,183672816
37570848,553196653
178824603,372777766
2235790963,520003783
414161025,40892000
262467775,327994475
350431245,265113169
589016794,3627984514
27581319,15963865
1534950312,14909962
3874816,180316702
2156009581,12731160
394668704,852961391
13293055,2002843981
1386656384,227376215
2266624388,1436007180
21413306,1331880982
549593,195572100
3953577468,497614125
26469520,2186918585
196671345,32825566
318256711,31575016
251761976,45934635
313998604,1538525766
10791334,1584246161
1617923386,266036970
36173839,325176392
2261414436,3607233607
3261232911,1292530631
3406768,468738427
1540876630,298055471
1584057239,210707946
3117921837,12597417
421090537,2091927609
304053538,18909768
192925518,338448851
407784958,1369295807
3188982718,1652111678
415458280,238709442
9814046,208334207
381152446,3841738
1259869911,146077992
3168211937,1681879469
12345027,256607127
5832763,232917005
190562248,2427849
275152888,575756486
238359591,22833619
2258232169,21653070
234246017,1777045395
498087545,1822095354
866890,24566984
398368352,2086167
2057701656,3963263713
2094617373,246475112
144618347,2202407942
313767174,2041747581
54413143,191773911
4458009,613414
2210930726,44041412
2228067771,1532275194
1428924724,270253360
331502277,52371608
11721453,26861376
1543565937,1541498684
1412620900,189402716
2228926,19905958
316839009,1500800832
54356543,7871236
1922684441,1742687336
4947205,251562689
17885354,566336698
1310617388,50272821
350219854,260882207
460775441,621993062
641448853,234238007
1347981528,3639228
216172529,211959308
254791015,7630066
262180768,1470608127
214275881,1571993078
258509788,276764921
1175907967,393021257
2157422511,18933359
21314179,5246323
239074999,1401792196
212054336,11071983
210875218,1983852189
262129667,1283999996
2952485294,31727686
193918628,27934478
1522775417,4020360487
22426697,17629046
332458917,2321864778
185687115,1616187
493243229,3226279
372761773,771478106
1688792520,28973129
34120022,1148076006
239896710,196934173
597563498,104928281
22310794,1582206771
24630853,21895424
468747916,19764605
32986599,12241179
292916482,1709203807
4854884,3235173608
13596280,848668
12527989,51698999
272130990,500596619
197260922,2269292963
3274936199,497009739
3643191044,299630165
6730595,460922582
1472158372,248927832
11393989,1480689761
235384695,295564817
2090765634,1030291627
555237822,728594
1602662796,211118705
3471754662,1758330431
3477955092,145323167
19710099,3129889295
359562490,35955600
1301560319,985514751
286022054,26878253
180942284,650468405
208396605,419442453
1789747417,529646329
1399629326,1945977381
198705857,1560499059
1544848291,1637767076
184217114,3323029318
1324087886,1580565395
972484364,230854430
182369539,42207117
1374517385,200234471
17412792,314756247
13120408,2232526863
23929405,12883151
24688892,329676007
519805910,3831458
202610787,144460823
1323090176,22104580
1005260225,3143012411
328246619,10137983
481437833,17436557
2224977519,50228
174757990,2221202083
52857241,1109921720
41064843,1383887221
1250978825,49371252
251761976,1336634815
52456362,628532927
10647219,1481488971
10288972,1549862737
3163051496,252389739
268149498,1717870178
291119846,33882948
229364027,39335024
1447993068,179239176
463720658,51862287
1496083288,2277233677
1168142449,353169163
189688737,225477503
1421176611,3256430755
461881580,499498928
23873414,1971324
184102401,772587644
312779148,817666994
9938103,283158483
1018301260,195138325
21557167,1293213374
1412770784,218169810
2088674,382129028
178160768,523089630
29232494,3653561958
217185808,2983181
200934604,339194285
45922601,1400758082
201600361,528527808
1671615895,302826057
196770999,4765245
144497212,30332553
3741054930,177598441
10329388,2923362
2354425,40401683
54715950,1940815678
3936858781,3923690590
1929417009,1827305058
24858797,38549849
635861554,2744915
12197079,292022504
2247776084,12546603
1470279337,13254831
1936459515,201086642
264570451,1641111221
1247952224,12454011
3923170,1449214399
319703714,509022552
1642090548,30865031
7050713,14999832
282472356,27941814
11426593,177514317
3039252381,4093635646
1506341663,2944673
2190554018,31492238
18629499,4232020
2329277606,286626036
197931755,1531371573
26111871,35842634
1292278,55145797
8434249,242778725
4182549464,41112730
43496175,461624822
367585729,1394713693
554619326,202362008
225879239,1345457635
391025559,280608245
2118257903,187162706
834296769,1595503608
1261228520,51521249
298201434,144072980
2269163572,582493082
34395597,558086685
2206338719,1529521245
54488556,244269279
13819896,254266365
403769479,44272785
204880494,4172779359
2089421522,1583295117
3605776741,6880477
11893886,847511
229652006,2026743
11320706,6130900
201385793,2268982216
1390268652,1327518622
2935575622,12360902
1344618584,1431647183
21144656,282417869
363636357,391545074
217882520,302269840
1170462987,17663969
519470300,14120286
2296319628,327913166
1901938598,4027658
367429288,196595107
3313931215,4750237
33209184,1486216246
320361757,12899720
184008342,382833740
916246,47293066
353618323,685567
1470293410,338468335
1198930168,1709261390
1221203678,2868721735
3804771394,1598699723
1378597194,1400499762
1364422143,8821360
3921978908,470350940
21904161,2005723232
484282157,1100948589
449902290,1617848717
1765821271,51183527
289028832,7492805
317445798,30042817
227213398,176810719
3061068835,44516238
207614933,2792614
1492099877,340341989
183980639,180150030
766666244,445885988
227514060,591707206
174805696,406249153
32035723,1487492909
3043208069,266841302
28408060,244729104
9521949,14403150
774974661,624483529
2096100857,265753523
247626012,2226043520
578530588,4263728600
291292237,3563276334
3631050094,183178349
187408828,2929417115
654876,506241475
34699776,3274415
3703245,611404514
2860458396,175406129
221181808,24441758
10765105,2098377818
11934885,634621487
294240593,326165806
3239151376,1763722632
201771182,473274267
841823550,1090688679
3639538155,422365353
194194451,1645472899
2262648,1435313544
175260040,181416019
275953749,43508354
45345203,3168111289
1659747239,1775617393
184276774,1914993371
183532976,3631327121
5120532,13325871
1539191685,23624662
226842084,2233016168
244365416,12608288
13681955,256122103
2883722754,602331048
1790629782,337028462
179732105,1426898982
1423672146,1556256727
1723106021,12578795
1434888,1422199537
1008280209,425854966
29924899,1404037307
3075885177,4182073411
1660932517,209815026
674970537,2522567214
21430534,2973077731
13038576,9375261
3832861,1726500899
23544347,211966647
21114197,14341577
42089225,18664538
226966966,312645498
249449645,28946893
2014123174,1537168888
34142690,206650696
4193414070,11899342
358850484,3192007510
252808484,272208188
174057752,2958140536
43930564,272179700
317685934,2097009
1036831712,308979073
3402382811,347452090
3614747711,304707536
683167755,397665806
243646006,1576644662
3516670255,221110194
1113888,237119727
289304013,2074926403
5712768,41221947
303975961,226512754
48316026,2307717925
4074648937,6277813
259922621,285256750
25322275,776526483
408590881,2004351
4031428811,288307460
367057051,223814765
483375973,279124363
1427375604,421691638
4073143811,6740408
1638477,1186549798
3236870,372638716
2239654092,328858561
236459297,626978964
192003714,19283293
1414450542,1258994710
511809090,314837531
194687085,3738088561
1634958036,14195749
199900428,190479945
2095603,2186918585
216047127,308190613
1636559408,45336157
537835279,862405199
1563712953,1423831921
49182878,1526579493
36021743,52286976
1034951802,190480440
175103496,2350460
1607086675,191615319
192700511,201355397
5668698,9751186
18186502,175155925
808723366,27687053
1592812000,257627259
24239380,12178560
1518801363,191736829
5136246,408376112
49571740,1814750
293713298,1996633464
185956697,4518664
209696459,12614030
316594284,50010514
19894054,298815111
53330300,220310156
14051591,1580102512
33145597,225620805
1195736169,4000370
1312603,211138832
3412723537,342709194
210693300,1482438469
2032233787,1994984
3185509068,322138249
19137472,510523665
1278770638,54263592
421590393,1913908079
1610278324,562770516
180040325,2308978943
563006004,1136128400
22705528,51038720
1551060637,1382846126
1781104446,37496606
1384767378,533262575
660397256,2370264486
3972218736,412816187
310916676,370079731
418879340,40984898
2894571,1161354365
1609960882,2017073320
3038299229,38187495
266815066,229294899
522986465,249610663
214132842,145455605
1508989360,32016477
297350772,394189874
1799629464,1599814695
302685948,4259559534
841149686,3182447771
307988454,44288969
9596032,47610430
456073730,2108129677
288260675,386924596
1152449856,388513324
29568082,452678506
1347837844,430254199
1686981611,212832748
216087012,369321429
2107449860,1563972468
184859258,704051376
196311222,187954649
14813818,1401072660
209136364,2287153349
557880676,2488094345
227939869,2118371193
3452349255,320978599
45747472,44933440
52416272,6865790
1013635889,246083858
10206490,4554751
1915685311,1176759
17168610,30226027
688484868,50281016
56194374,361744672
181589109,3051532876
3971667170,3497757296
48637500,1390362696
2906297097,618414644
286700577,33248562
299745826,3022081203
252714119,1746859813
14710072,2051245
47191671,2920560812
9960852,46876862
3417719525,2085122735
40769139,258499040
772087975,1209927507
2274944143,30687265
254601122,40406197
19122153,5772833
1429154058,304516724
195580983,1104297871
821001,2166330097
504504226,2125285669
197576666,3087705754
202132609,11250172
238384130,6141271
251560568,1497596695
793520,3583982680
322409477,26478316
187697690,2383369976
1214527790,1543565937
4275583,1908219584
54710350,675508552
15978138,1075462771
3887526,2137062017
11023345,2049457090
1295091614,418017656
461971246,21391124
39285113,1648734666
1788399539,3298135278
206239850,1621964
3277712421,283568577
253090598,317179710
265246476,3195924498
288830318,265807193
25564095,1051158146
218382298,653463366
5254728,192153524
3969371572,2025458098
33960452,305556826
1462314186,821985554
1976984701,192051959
29107418,2296034721
646841020,313966758
1520919757,263865044
2058367292,203604925
699913118,358166577
642585818,3562680
1063936918,184068174
638906602,475207111
34738843,1138591077
1339891976,229570268
2296722148,1749930182
4249452286,266443508
6657938,2282879659
1524651532,44401439
33148049,32029236
1408982655,176956158
20979117,206839042
282573838,2921708
145994731,598642936
207033773,49403782
18548965,1725760680
9458434,2691755227
335897192,1697286488
3238400502,338548954
262129667,307617973
2153823614,646667021
217339099,196722277
2894817609,173653638
14058281,1546876024
3193356798,7420106
21892432,233264152
1181292078,35368589
1682257626,15313276
259327646,532138280
1340556943,1591656614
315429802,1486897469
1619694,196352424
2124248577,32964780
578530588,48916655
548579104,1836871696
337453282,25336757
217197672,43515318
192625702,24506913
42984768,1213814218
257608966,1032403581
17496927,1331310791
2218642010,569009172
43104664,180450283
19477563,178271622
1192528891,184764119
545715696,2991267208
240605867,20991287
325981526,2234342593
22921132,1368292838
33650320,349615944
201476127,8654795
1523650622,204723496
348986494,1596936332
3221843850,772183765
3020222789,1915807176
1423171308,1416581005
7373673,2267897063
309977517,409502881
16467284,247861401
1409751955,12186138
1989052453,1095439708
53996434,424218188
1636690461,43560946
975364388,224640400
2262752458,240019832
4068808,42608396
462494127,144407724
3134850904,17789917
186875115,1530892005
29974707,2041572842
1242357541,1571312906
244613069,4233473990
3196823570,212558276
2115784476,2282702964
2783775127,440164810
1498897587,1574228474
209431453,2955234964
2889744097,255299720
257919647,2960991169
1820906048,2026630
22799765,21262363
50659658,183150466
550090201,13589601
4094451480,6878401
904809910,350313537
245378219,12038633
1939261,271694238
270723237,1712215949
1592548554,977637548
4019874961,234168511
484183058,1425653035
3097736498,12397527
206839042,50058307
1359334859,884835884
6057658,49809620
202607930,193907225
42832375,191549577
241505947,185491553
11314407,240068165
292228287,235338092
291248417,53554053
1048919801,2321211444
18184972,1821428997
54396094,36053063
46521291,265890644
472271398,1523698274
311280404,545858898
8499192,212921719
34115583,10553668
30871261,1582217051
1706234052,331822556
2226901894,615381471
319048763,18750928
7719252,488043965
1579725076,45119308
2336532956,42028122
9717818,2206170689
31959844,340221378
2222282190,23968003
281761804,2584136620
269214611,185257474
3217662340,456332544
2124691009,324515868
1609067745,188906634
16142714,1567130928
183661339,210451881
2210444495,963446331
1600968406,7251090
251795856,2252368065
296064162,5878684
376373398,240510293
3138653,219017106
173641200,50164709
478639818,358824880
5078680,30452780
712993658,1902475
25722583,193465283
203388789,355400336
434091599,514306814
4857859,1499664762
56061555,279802193
1011468201,4165779296
3311259043,299650595
39603613,185189372
27277574,612809883
308024544,760427280
7769820,1785568394
27552765,279094972
4232020,316755132
207105030,1415692082
37115499,887386173
48483365,1933311943
240832921,6233144
1701478028,2020999666
3441722246,1575479782
1290698492,29483918
12063654,1119840252
188294184,179377470
56053913,2263004247
917175276,2266624388
306014369,242898701
1486433933,43745354
51567530,3999998
1055507771,365279706
3066531865,1452134614
1174610273,845704
3501887315,1373531972
1994770,322970677
940672937,1905113370
550157919,2895773273
2889744097,1435165048
2817969,27220780
200719449,247034624
19893679,1507355199
1561887969,222803155
7963432,609227957
144698068,1252393961
9209347,363485549
11939793,8455635
3595379,7115432
12893076,30837166
300406568,20678096
284825169,440919857
204274273,3143200337
200605881,29117448
261742748,364814429
278385231,439378098
3116475278,3169899173
4186389669,40159426
2070342951,3741054930
41286667,38907923
2690623955,253060804
185578879,32336636
291585772,33121928
1366547812,15983505
31605664,634379360
355929171,1787804589
849393061,2103229022
1597203007,2139077026
236612041,1837819404
2485349982,2012600376
43986638,11457278
271302511,145001589
1444475348,427259617
691622951,2285666512
1214229187,3287770819
1047905,1345339753
2037178151,2321864778
1083269088,26298076
41087925,999280025
1811315044,10451388
371802229,1213531489
1313110316,34716509
23034515,181676623
49099556,448336693
1907790592,53405787
45117006,1457459034
3700438,182606951
1926794,8437406
361103,674903675
3304275547,2099634559
330461640,362782352
192953093,3537490992
12308553,33244191
259660633,1144749911
881605,553003759
41714337,1708542082
2004407434,191286735
266001423,1285470982
144818777,14621993
1289869885,452165153
350981681,215395632
176041270,18296287
1661318261,1698746924
3562280903,200854878
23777711,358432302
258255275,3941281444
690062144,286710762
51298697,2363149198
225348597,214544308
33949926,5680682
1415641328,44679178
1987819133,685217706
29682705,175689231
184453985,209729621
1796295672,3597250
200459040,1521694953
28150405,2066180466
34838308,44610078
399108262,182336822
174051518,174052171
853164,2265286867
183318793,264952016
434652478,238933840
17920294,21413607
1158238412,329715203
331092414,543898303
489692838,2280864610
1064249793,13353907
5497777,187557396
2175891417,39719579
576219658,188880314
3263208527,231502620
5674104,178831653
303834157,44031050
225297703,2275392046
276060830,26930136
23654927,16072685
1977840445,1697989953
2492979009,7966964
3108181315,52813686
277259639,395231604
330105553,8366280
34540059,1034951802
581087,1570913812
2243544173,25711843
418104090,1140078
29288719,372574972
52362717,22703670
345093039,177269015
248144406,41810302
340305801,270864730
2228826103,320807254
442153885,1910111452
175272340,217049
887579695,3677527785
989294784,2315936061
2135748744,193370866
22725953,240903777
312219702,1996489777
10765005,347200877
1417399544,33348411
2747405,24070783
1992501625,9889059
4003888880,55147159
1031129,583551321
2213208750,5664179
283597349,182103125
21881583,220058188
38535196,1415641328
411712626,1606461422
8195765,1106011323
1739507,1537141751
32084388,762219
51992406,5146072
33010453,228353654
21906118,318845035
364767940,223392816
3210821,1714550833
294899934,284919077
22836327,1610279234
1019138399,207117683
245156397,4364837
1633325396,1541646978
1755579481,29701917
2073744944,51045229
6997980,2379299648
2073740192,499512465
1648446109,26487
884662316,20125098
251110835,2366784383
1699362714,26681877
2147733039,9501155
18594021,1401568338
46780259,36942216
3969847467,52388151
634588077,1687455326
10985323,225386570
3579629608,2226456924
1047408,185915603
22289785,12598714
46321870,1505967040
296838340,22922555
1541418516,1571149448
4065133095,190124399
256838940,32085867
201491931,32409480
652884730,1908745965
214424164,214068914
316686977,14285791
48353230,32409480
1229132403,243782170
278158876,4039907443
52313387,283354495
506644606,217546705
187049651,1527348369
854237,2127892
22721504,1563310862
2322500417,10393930
11822198,1726650493
435908344,196267498
1467780297,263685576
1815735672,2919374919
45059642,261250526
287918601,564771219
3196204793,1792525008
191674725,1910111452
16593632,491137809
524729267,333013443
795202515,189754514
492894403,1341070
13633652,1698623398
79888,8338187
18404685,182300696
195968501,214297165
1722172577,1496229506
10313818,265092215
205700978,1415259480
3026276760,9896705
17839,2545799
2058638044,645907143
2881034121,265178272
451795117,49912687
589557203,3287876866
353905368,43944851
202244755,144127357
144380332,174460762
1584420216,240464888
1091782306,12828853
3909573620,487714990
3135052715,1985215524
3232326991,3130391862
241354511,1976331926
22127368,397098157
48397566,258378990
1418346517,1537305782
1581024405,26930925
2799165,180285474
1653452851,1971700828
286694806,655088613
1440823350,1965342
1052330981,1447955988
808655470,494974203
220781481,353201080
289565787,1179866354
198064911,1126058983
242270804,1698769747
3093417679,271043218
1397341927,220172112
1077153,2205528482
506146515,263635684
2158674091,39977049
40800913,2472850
25713982,15032817
2533314227,2124511171
3053238443,1440957201
279831137,1436826676
2243023512,11320706
344599971,13190282
33346627,1738074716
580403279,246477416
2305499764,3010575
1158142720,8118095
239919744,1699108741
226842084,3568276135
1471142120,1550494980
1298046429,218136244
6052698,653614284
194944784,13376560
45278284,15873324
185424415,402777160
174057752,364767940
2408990,25610193
584669369,7985913
640094212,1800243918
474174656,1414769939
270696453,255252572
1619353507,3300948
272707862,18582180
1627671865,1424748
200594351,265349354
2035733677,3122244325
1362063335,250142743
863876692,52336989
987935095,18498463
2098666336,8272879
239662625,6059356
298946189,1443402093
1679816629,1395069382
1360992253,336773670
336626228,251110835
209263608,958783
3262294530,1098049337
2936067583,348804269
267887660,610169858
17309530,12302022
1758323253,2463796174
1325799017,1647169420
603659752,35162002
219074335,26756343
503321283,35115334
341846215,3930118994
229570133,194844336
41951886,237116982
3950715323,2964617852
2958247780,8226128
220506229,258350700
12355371,17736996
175227652,338383870
205219889,1831072368
1657077576,33426925
11706220,18221179
754596459,8027308
301571967,457210110
9918297,325340100
1471506461,2356562865
477667759,2764400
1608951932,33060614
3256108,1467780297
212938727,2358263884
546659240,179763648
192793210,611094200
50682914,201853615
2107079810,3986446843
275272231,185620963
211398413,31657425
48808270,207008631
193308757,5631403
510078859,3700666530
1652573994,1818348632
260769291,566810447
551156423,1941169350
2594039,279684080
3243710937,224830887
143807451,1419706373
3581684,2073013670
4032134705,195575674
260202202,2233446629
527113869,604165768
19861253,1567679138
1683634954,897484711
336617189,178147150
329631934,188572088
2054672244,28580837
54816419,230015186
4862549,14124926
263274178,30763306
13268602,181068534
2514055477,33104688
43499843,204446833
14910564,2720347148
216127553,3318144839
999264592,3676449
21254378,28960610
5969874,204439688
2990740606,258591703
211081513,16248961
173709493,185667024
305926818,26323504
588170149,2940938735
206595808,913660259
1333956495,3427923558
244298850,230924771
206761404,215061496
5871136,296079367
244269279,23425885
2296982621,3283507798
4204088,3742926
3630401188,198001127
174810714,298650596
1091617903,226366193
13982658,9785428
215730644,221060984
1525021574,480550724
232176346,290529963
18384796,2262365212
536126953,44341073
241005812,1810276373
11146211,193932090
7754508,1960036
234420787,31976732
12388267,10755016
192519451,2253856925
619699644,146221878
415587956,1469940427
6646214,178177667
54826041,225872129
194144094,499609713
389651351,9735364
496174106,339831531
1419153,307384695
218852608,1471391742
1698769747,4187124251
38284286,15435839
247043831,30855089
250911274,6780781
3965824040,642792275
453584976,585610256
20069160,33174705
203331064,1692863219
1175307908,484399804
144968888,38657700
214397256,1675510
32008514,3544777835
328292697,211739830
1019443441,195109883
2114332682,849589281
1200639,303226515
231962878,1437858380
45816005,293712508
1433860867,539435129
1902689,665158103
421245021,180836069
15674561,211160566
3634120536,1144950455
474889047,416639066
19039030,6763196
190072137,375211445
1554524488,481808143
173657665,3105208419
1159745549,580691109
12459841,389816226
1281144986,3318256164
3605013688,248203685
296698438,2157317495
21901452,1192096
50283286,1594615462
36319879,261555222
585927276,270807626
1366092742,2325522931
270191659,1628431857
608508887,191230156
464878827,3006004473
6156937,246557514
9060847,2026475237
12954585,2118209528
1147021625,297750488
55935756,1951423
174347064,3129752469
42389561,241981618
17788672,2359757307
2156951553,479535181
766205558,28095421
220798934,194405912
181209202,343366899
803274476,40106386
48315016,232582190
184886625,351270100
918449630,194195535
193962263,2519188181
34453591,712993658
242770249,23494692
3433304,181351783
731050717,253370819
200976087,960137346
184102401,519156131
1295007465,3454406301
1577967939,20916043
5552603,39070793
40359921,1982773671
311232213,245983061
185100251,50739061
246122395,537932127
35332705,1663668898
1796022,302032284
17804938,4407800
146053481,35963305
2126458156,10118621
1750637386,193520706
1339077412,361831791
1097866395,1391718
571389135,2040209750
247570821,1217767325
4202922,247650573
15299370,1760255111
674514917,9526747
1253597,230335341
1534204825,361990410
225355193,6890558
1956709770,253927774
256379829,270353564
280534912,29452124
463515480,402122979
595749262,322941898
6205480,41096250
390371324,1079181411
1314704861,394450904
2305488580,1453628160
144273,449860807
38016790,2300000423
2464290963,8835410
1777366608,5433547
457275530,3946218
2581362,1525051711
11047048,248552917
32432446,2324835408
177650538,423748712
291721767,212025418
970221778,364425758
1270758893,187327968
180294742,202255487
2714498961,237214159
301519071,42502480
1570994673,308391750
2325246523,36332790
4024291264,35286879
330918986,307556909
277491524,270399413
251560568,1590554598
1544858691,40438712
2139566786,245721263
181395647,2605359366
187206588,2111083500
1603404514,20682196
2303610295,395011691
1347283148,1629995358
207616847,1251611
261202624,13376120
2048848662,202042894
1653942022,1760476564
638438835,27774763
281212607,263736292
333509535,3740044
1573191465,29987984
201790581,321759726
3120158994,7192288
278135678,835739991
478740711,4974554
273438365,188382375
291928401,3647850142
315382513,7857958
28040329,3594310671
8308813,1468924130
1576261035,45325292
33929246,19905958
1445792662,2142385207
236930595,25962948
3184138832,1425030795
34725014,1520200746
252591954,42733580
273895301,1619692044
174914334,216585245
23254113,1609083958
200100524,9890034
10478706,318180951
3170351873,938431082
4214248908,488540819
200001168,859255701
2343917962,1724313893
566812958,1656584
1638432627,416784929
254409764,330916141
1948265702,1489086084
317288363,370104528
44460399,18259050
3027467077,542986027
267924742,4412779
17683950,51329506
204096,247031619
9325589,15184676
178833662,35282784
10993322,11929849
249079397,3270332829
270217502,3142088640
3264860023,2849315
1492480070,3229934
29161955,12462327
1793751438,575756486
1577540,2627659
3153459679,25534370
316742482,263781306
24229826,712037695
1395700075,539310314
234336633,760512846
2194942,1614395715
27263110,188001384
190460336,2976814275
2136632,187272257
679629875,1126887877
323629912,184030446
14641957,417660717
2241637284,274582765
1651870,1121442496
10548655,16484290
1685944803,185480646
4388399,1561368235
6462900,1300588904
1336474625,240501338
51086120,32414208
16475111,274844446
205437604,1457301461
209591789,219062347
34415800,8125706
50008359,217173710
778041201,1338004027
233190181,346169849
180845120,4132646
43335846,38027403
21549825,9082601
231574807,185112256
1587002697,11984357
3614374558,2319730098
3108366,191941043
48839968,1148092962
935900305,4165532181
1787048338,2561774460
5290922,1471396942
177190861,261191930
2158895833,2304187008
44621319,301527607
2614284107,13920292
3669037795,51905993
471177494,193902810
112827,15370187
17022357,659980498
1711787,300352397
1528765669,48258309
260434263,3601843088
299157674,669432704
2275239329,3930792
22321706,46401207
733677160,5102500
2086088796,426448160
15498371,33880979
254514009,35413030
6763869,30597016
45608930,33985045
1433,189581527
3408635989,1516263132
1617814509,17663969
3000001138,269517809
200059106,330956749
256699668,2235790963
